### BEGIN ps -ef###

UID          PID    PPID  C STIME TTY          TIME CMD
morin       3205    2147  0 Oct17 ?        00:00:01 /usr/bin/python3 /usr/share/system-config-printer/applet.py
morin       3209    2147  0 Oct17 ?        00:00:00 xiccd
morin       3210    3093  0 Oct17 ?        00:00:57 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libsystray.so 6 25165833 systray Status Tray Plugin Provides status notifier items (application indicators) and legacy systray items
morin       3215    3093  0 Oct17 ?        00:01:12 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libpulseaudio-plugin.so 8 25165834 pulseaudio PulseAudio Plugin Adjust the audio volume of the PulseAudio sound system
morin       3216    3093  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libnotification-plugin.so 10 25165835 notification-plugin Notification Plugin Notification plugin for the Xfce panel
morin       3217    2147  0 Oct17 ?        00:00:31 nm-applet
morin       3238    2147  0 Oct17 ?        00:00:00 /usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1
morin       3239    2147  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/notifyd/xfce4-notifyd
morin       3242    2147  0 Oct17 ?        00:00:00 /usr/libexec/geoclue-2.0/demos/agent
colord      3326       1  0 Oct17 ?        00:00:00 /usr/libexec/colord
morin       3345    2071  0 Oct17 ?        00:00:00 /usr/libexec/evolution-source-registry
morin       3398    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfsd-metadata
morin       3403    2122  0 Oct17 ?        00:00:00 /usr/libexec/gvfsd-trash --spawner :1.6 /org/gtk/gvfs/exec_spaw/0
morin       3416    2071  0 Oct17 ?        00:00:00 /usr/libexec/evolution-calendar-factory
morin       3425    3093  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libactions.so 14 25165836 actions Action Buttons Log out, lock or other system actions
morin       3440    2071  0 Oct17 ?        00:00:00 /usr/libexec/dconf-service
morin       3444    2071  0 Oct17 ?        00:00:00 /usr/libexec/evolution-addressbook-factory
morin       3474    2071  0 Oct17 ?        00:00:00 /usr/lib/bluetooth/obexd
morin       3476       1  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/bin/blueman-tray
morin       3721       1  0 Oct17 ?        00:00:42 /usr/bin/python3 /usr/bin/update-manager --no-update --no-focus-on-map
morin       4367    2071  0 Oct17 ?        00:00:05 /usr/bin/snap userd
root        4656       2  0 Oct17 ?        00:00:00 [kworker/28:0-events]
morin       4987       1  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
morin       4988    4987  0 Oct17 ?        00:00:00 /usr/bin/gnome-terminal.real --wait
morin       4991    2071  0 Oct17 ?        00:00:11 /usr/libexec/gnome-terminal-server
morin       5021    4991  0 Oct17 pts/0    00:00:00 bash
root        5258       2  0 Oct17 ?        00:00:00 [kworker/22:0-events]
root        5489       1  0 Oct17 ?        00:00:00 /usr/libexec/packagekitd
root        6312       1  0 00:00 ?        00:00:00 /usr/sbin/cupsd -l
root        6314       1  0 00:00 ?        00:00:00 /usr/sbin/cups-browsed
root        6575       2  0 00:01 ?        00:00:00 [kworker/27:2-events]
root        6576       2  0 00:01 ?        00:00:00 [kworker/13:1-mm_percpu_wq]
morin       6798    3145  0 00:04 ?        00:07:35 /snap/discord/143/usr/share/discord/Discord --use-tray-icon --no-sandbox --disable-seccomp-filter-sandbox
morin       6891    6798  0 00:04 ?        00:00:00 /snap/discord/143/usr/share/discord/Discord --type=zygote --no-zygote-sandbox --disable-seccomp-filter-sandbox --no-sandbox
morin       6892    6798  0 00:04 ?        00:00:00 /snap/discord/143/usr/share/discord/Discord --type=zygote --disable-seccomp-filter-sandbox --no-sandbox
morin       6914    6891  0 00:04 ?        00:02:52 /snap/discord/143/usr/share/discord/Discord --type=gpu-process --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --disable-seccomp-filter-sandbox --no-sandbox --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --gpu-preferences=UAAAAAAAAAAgAAAQAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files
morin       6926    6798  0 00:04 ?        00:00:16 /snap/discord/143/usr/share/discord/Discord --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --lang=en-US --service-sandbox-type=none --no-sandbox --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --shared-files=v8_context_snapshot_data:100
morin       7003    6798  5 00:04 ?        01:08:42 /snap/discord/143/usr/share/discord/Discord --type=renderer --disable-seccomp-filter-sandbox --no-sandbox --autoplay-policy=no-user-gesture-required --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --lang=en-US --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --app-path=/snap/discord/143/usr/share/discord/resources/app.asar --no-sandbox --no-zygote --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --no-v8-untrusted-code-mitigations --shared-files=v8_context_snapshot_data:100 --enable-node-leakage-in-renderers
morin       7045    6798  0 00:04 ?        00:00:01 /snap/discord/143/usr/share/discord/Discord --type=utility --utility-sub-type=audio.mojom.AudioService --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --lang=en-US --service-sandbox-type=none --no-sandbox --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --shared-files=v8_context_snapshot_data:100
root        7947       2  0 00:18 ?        00:00:00 [kworker/u65:0-rb_allocator]
root        9499       2  0 00:37 ?        00:00:00 [kworker/25:2-mm_percpu_wq]
root        9839       2  0 00:43 ?        00:00:00 [kworker/29:1-events]
root        9840       2  0 00:43 ?        00:00:00 [kworker/3:3-events]
root        9876       2  0 00:44 ?        00:00:00 [kworker/8:2-mm_percpu_wq]
root        9904       2  0 00:45 ?        00:00:00 [kworker/u65:1-rb_allocator]
root       10011       2  0 00:46 ?        00:00:00 [kworker/7:0-events]
root       10148       2  0 00:49 ?        00:00:00 [kworker/24:2-events]
root       11195       2  0 01:44 ?        00:00:00 [kworker/15:0-mm_percpu_wq]
root       13512       2  0 05:08 ?        00:00:00 [kworker/18:1-events]
root       13920       2  0 06:14 ?        00:00:00 [kworker/2:1-mm_percpu_wq]
root       16943       2  0 10:46 ?        00:00:00 [kworker/5:0-mm_percpu_wq]
root       17834       2  0 12:38 ?        00:00:00 [kworker/19:0-mm_percpu_wq]
root       17906       2  0 12:47 ?        00:00:00 [kworker/23:0-events]
root       19156       2  0 15:23 ?        00:00:00 [kworker/6:1-mm_percpu_wq]
root       20038       2  0 17:19 ?        00:00:00 [kworker/31:2-events]
root       20047       2  0 17:22 ?        00:00:00 [kworker/17:0-mm_percpu_wq]
root       20657       2  0 18:37 ?        00:00:00 [kworker/10:1-events]
root       20833       2  0 18:57 ?        00:00:00 [kworker/13:2-events]
root       20912       2  0 19:05 ?        00:00:00 [kworker/27:1-mm_percpu_wq]
root       21557       2  0 20:28 ?        00:00:02 [kworker/u64:4-flush-259:0]
root       21594       2  0 20:32 ?        00:00:00 [kworker/11:1-events]
root       21669       2  0 20:32 ?        00:00:00 [kworker/9:2-rcu_gp]
root       21670       2  0 20:32 ?        00:00:00 [kworker/9:2H]
root       21726       2  0 20:33 ?        00:00:00 [kworker/20:2-events]
root       21743       2  0 20:33 ?        00:00:02 [kworker/u64:7-dm_vblank_control_workq]
root       21779       2  0 20:34 ?        00:00:00 [kworker/23:2-mm_percpu_wq]
root       21780       2  0 20:34 ?        00:00:00 [kworker/4:0-rcu_par_gp]
root       21792       2  0 20:34 ?        00:00:00 [kworker/14:2-mm_percpu_wq]
morin      21807       1  0 20:34 ?        00:00:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
morin      21808   21807  0 20:34 ?        00:00:00 /usr/bin/gnome-terminal.real --wait
morin      21812    4991  0 20:34 pts/1    00:00:00 bash
morin      21838    3145  0 20:34 ?        00:00:07 /usr/share/code/code --unity-launch --enable-crashpad
morin      21841   21838  0 20:34 ?        00:00:00 /usr/share/code/code --type=zygote --no-zygote-sandbox --enable-crashpad --enable-crashpad
morin      21842   21838  0 20:34 ?        00:00:00 /usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad
morin      21844   21842  0 20:34 ?        00:00:00 /usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad
morin      21858       1  0 20:34 ?        00:00:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/morin/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=aa55b790-0a2e-4415-8d62-f8a0aca1f50a&iid=aa55b790-0a2e-4415-8d62-f8a0aca1f50a&sid=aa55b790-0a2e-4415-8d62-f8a0aca1f50a --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.71.0 --annotation=lsb-release=Ubuntu 22.04.1 LTS --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=19.0.12 --initial-client-fd=41 --shared-client-connection
morin      21871   21841  0 20:34 ?        00:00:12 /usr/share/code/code --type=gpu-process --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
morin      21917   21838  0 20:34 ?        00:00:00 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --enable-crashpad
morin      22009   21838  2 20:34 ?        00:00:57 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --launch-time-ticks=75421319608 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f --enable-crashpad
morin      22064   21838  0 20:34 ?        00:00:07 /usr/share/code/code --ms-enable-electron-run-as-node --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost --skipWorkspaceStorageLock
morin      22094   21844  0 20:34 ?        00:00:02 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --launch-time-ticks=75423050385 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f
morin      22120   21838  0 20:34 ?        00:00:17 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --node-integration-in-worker --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --launch-time-ticks=75423586220 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:d8dd4d33-eaaa-4633-82f5-f0727bf11942 --vscode-window-kind=shared-process --enable-crashpad
morin      22142   22120  0 20:34 ?        00:00:02 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=ptyHost --logsPath /home/morin/.config/Code/logs/20221018T203444
morin      22189   22120  0 20:34 ?        00:00:00 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=fileWatcher
morin      22199   22064  0 20:34 ?        00:00:00 /bin/python3 -m ipykernel_launcher --ip=127.0.0.1 --stdin=9003 --control=9001 --hb=9000 --Session.signature_scheme="hmac-sha256" --Session.key=b"7d4d6f87-2694-4fd1-b543-9f0ce0b521a1" --shell=9002 --transport="tcp" --iopub=9004 --f=/home/morin/.local/share/jupyter/runtime/kernel-v2-220640yQ63fW1kOFe.json
morin      22204   22064  0 20:34 ?        00:00:00 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=22064
morin      22220   22064  1 20:34 ?        00:00:33 /usr/share/code/code --ms-enable-electron-run-as-node /home/morin/.vscode/extensions/ms-python.vscode-pylance-2022.9.20/dist/server.bundle.js --cancellationReceive=file:8567767e6ec406ebdbd4b822f37102c2a51c3cfadb --node-ipc --clientProcessId=22064
morin      22268   22142  0 20:34 pts/2    00:00:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
morin      22285   22142  0 20:34 pts/3    00:00:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
morin      22339   21844  0 20:34 ?        00:00:02 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --launch-time-ticks=75433797049 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f
morin      22362   22064  0 20:34 ?        00:00:00 /bin/python3 -m ipykernel_launcher --ip=127.0.0.1 --stdin=9008 --control=9006 --hb=9005 --Session.signature_scheme="hmac-sha256" --Session.key=b"b78bca0e-7bac-43a0-9a38-4433bda2c2e5" --shell=9007 --transport="tcp" --iopub=9009 --f=/home/morin/.local/share/jupyter/runtime/kernel-v2-22064IofWgz1hdHyD.json
morin      22441    2071  6 20:35 ?        00:02:52 /snap/firefox/1943/usr/lib/firefox/firefox https://cdn.discordapp.com/attachments/884190721723215942/1032089465503625326/SSHConsole.ipynb
morin      22800   22441  0 20:35 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -parentBuildID 20221007191409 -prefsLen 27231 -prefMapSize 228560 -appDir /snap/firefox/1943/usr/lib/firefox/browser {dd485e4f-aedb-4484-a6a0-89652340db5c} 22441 true socket
morin      22827   22441  0 20:35 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 27372 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {d8bc06e6-9287-43bb-822a-ec01e3e4d665} 22441 true tab
morin      22880   22441  0 20:35 ?        00:00:01 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 31864 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {d369c58c-6439-49ca-a195-ebae2a58649c} 22441 true tab
morin      22944   22441  0 20:35 ?        00:00:13 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 3 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {b8bcaef2-0b0c-4859-9da6-b95ef055d74e} 22441 true tab
morin      22980   22441  0 20:35 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 4 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {76e654e9-2d42-4f33-b536-1531b5be51a6} 22441 true tab
morin      22984   22441  0 20:35 ?        00:00:09 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 5 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {110deaef-315e-497c-8d4f-44ed1b34cd6a} 22441 true tab
morin      22989   22441  0 20:35 ?        00:00:14 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 6 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {f00118bd-93b8-4c36-b309-b60ae6e7020d} 22441 true tab
morin      23434   21844  0 20:35 ?        00:00:03 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --launch-time-ticks=75468303633 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f
root       23649       2  0 20:40 ?        00:00:00 [kworker/16:0-mm_percpu_wq]
root       23651       2  0 20:40 ?        00:00:00 [kworker/17:2-mm_percpu_wq]
morin      23699       1  0 20:42 ?        00:00:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
morin      23700   23699  0 20:42 ?        00:00:00 /usr/bin/gnome-terminal.real --wait
morin      23704    4991  0 20:42 pts/4    00:00:00 bash
morin      23790   22064  0 20:43 ?        00:00:02 /bin/python3 -m ipykernel_launcher --ip=127.0.0.1 --stdin=9013 --control=9011 --hb=9010 --Session.signature_scheme="hmac-sha256" --Session.key=b"364406e2-9286-4c5d-8c9d-ca6b059eb67c" --shell=9012 --transport="tcp" --iopub=9014 --f=/home/morin/.local/share/jupyter/runtime/kernel-v2-22064nS34mhDxiIKF.json
root       23948       2  0 20:46 ?        00:00:01 [kworker/u64:0-flush-259:0]
root       24078       2  0 20:52 ?        00:00:00 [kworker/0:0-events_freezable]
root       24104       2  0 20:54 ?        00:00:01 [kworker/u64:1-flush-259:0]
root       24176       2  0 20:56 ?        00:00:00 [kworker/30:0-events]
root       24412       2  0 20:57 ?        00:00:00 [kworker/29:2]
root       24493       2  0 20:59 ?        00:00:00 [kworker/1:1-mm_percpu_wq]
root       24653       2  0 21:00 ?        00:00:00 [kworker/2:0-events]
root       24654       2  0 21:00 ?        00:00:00 [kworker/12:0-events]
root       24882       2  0 21:00 ?        00:00:00 [kworker/20:1-mm_percpu_wq]
morin      24891   22441  0 21:01 ?        00:00:03 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -parentBuildID 20221007191409 -prefsLen 32517 -prefMapSize 228560 -appDir /snap/firefox/1943/usr/lib/firefox/browser {475e0aef-8fb9-43f6-81dd-73b443ea9579} 22441 true rdd
morin      24968   22441  0 21:01 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -parentBuildID 20221007191409 -sandboxingKind 1 -prefsLen 32517 -prefMapSize 228560 -appDir /snap/firefox/1943/usr/lib/firefox/browser {ad0330d5-5a1b-46eb-a711-568dc1990319} 22441 true utility
morin      25302   22441  0 21:01 ?        00:00:04 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 32517 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {25a5395c-eac2-4613-819f-eb75b7490c67} 22441 true tab
root       25350       2  0 21:01 ?        00:00:00 [kworker/21:1-cgroup_destroy]
morin      25415   22441  0 21:01 ?        00:00:04 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 32 -isForBrowser -prefsLen 32517 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {f6c13a07-b82d-47ca-98ba-d5c1fc531ff5} 22441 true tab
root       25443       2  0 21:01 ?        00:00:00 [kworker/6:2-events]
root       25464       2  0 21:03 ?        00:00:00 [kworker/8:0-events]
root       25509       2  0 21:04 ?        00:00:00 [kworker/28:2-events]
root       25540       2  0 21:04 ?        00:00:00 [kworker/3:1-mm_percpu_wq]
root       26041       2  0 21:05 ?        00:00:00 [kworker/1:0-events]
root       26139       2  0 21:05 ?        00:00:00 [kworker/5:1-cgroup_destroy]
root       26224       2  0 21:05 ?        00:00:00 [kworker/19:1-rcu_par_gp]
root       26592       2  0 21:05 ?        00:00:00 [kworker/24:0-events]
root       26603       2  0 21:05 ?        00:00:00 [kworker/18:2-mm_percpu_wq]
root       26676       2  0 21:05 ?        00:00:00 [kworker/10:0-mm_percpu_wq]
root       26690       2  0 21:06 ?        00:00:00 [kworker/25:0-mm_percpu_wq]
morin      26890   22441  3 21:06 ?        00:00:23 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 34 -isForBrowser -prefsLen 32629 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {776af164-83c8-4f5c-911c-7005ca78518a} 22441 true tab
root       26912       2  0 21:06 ?        00:00:00 [kworker/9:1-mm_percpu_wq]
root       26937       2  0 21:06 ?        00:00:00 [kworker/30:1-pm]
root       27043       2  0 21:06 ?        00:00:00 [kworker/7:2-mm_percpu_wq]
root       27141       2  0 21:06 ?        00:00:00 [kworker/12:2-events]
root       27496       2  0 21:06 ?        00:00:00 [kworker/16:2-events]
root       27594       2  0 21:06 ?        00:00:00 [kworker/26:0]
morin      27706   22441  0 21:06 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 35 -isForBrowser -prefsLen 32685 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {f8f454b5-5bcc-40c9-935b-aa3c811e1dad} 22441 true tab
morin      27771   22441  0 21:08 ?        00:00:01 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 36 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {eeb4ec57-78eb-419d-996c-128212c7a6ee} 22441 true tab
root       27793       2  0 21:08 ?        00:00:00 [kworker/0:1]
morin      27869   22441  0 21:08 ?        00:00:03 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 38 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {bfd25c46-1bf3-43f3-89ea-835376073364} 22441 true tab
